Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A21201	We should ban targeted killing	against	i do not support that decision is that without them there would be many terrorists is a measure that helps a lot to this society	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A21217	We should subsidize vocational education	against	vocational education usually leads to highly paid jobs. therefore the state should not be funding this.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A21232	We should ban targeted killing	in favor of	it is unfair to assassinate others as a surprise and out of battlefield.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A21243	We should abandon television	in favor of	television is a waste of time; people spend hours looking at the box when they could be doing something more worthwhile with their time.	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A21270	We should subsidize vocational education	in favor of	vocational education should be subsidized because all students don't necessarily need a college education and rack up lots of debt in four year colleges.	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A21274	We should ban targeted killing	in favor of	we should ban targeted killing as it is a reprehensible way to kill animals by not even giving them a chance.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A21298	We should adopt atheism	in favor of	we should adopt atheism because science can explain how we got here without needing a god to explain it.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21334	We should adopt atheism	against	this country was founded on christian principles; we cannot abandon these customs.	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21364	We should adopt atheism	in favor of	fewer wars will arise since there will be no fighting over holy lands or differing religions.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21380	We should abandon television	in favor of	you can get all you need on the internet now	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A21381	We should subsidize vocational education	in favor of	subsidizing vocational education will allow more people to pursue a vocation in a time when too few people are choosing that avenue.	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A21387	We should ban targeted killing	in favor of	targeted killing should be banned because it often results in the deaths of innocent bystanders	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A21395	We should adopt atheism	in favor of	atheism could be of great benefit because it would foster more scientific ideas which could prevent our demise from global warming and other looming challenges	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21400	We should ban targeted killing	against	if they can kill someone who has done or is planning on doing something to harm americans then why not target them and kill them	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A21415	We should adopt atheism	against	the most basic right we have is freedom of religion, and it is very strong personal belief.  atheism strips that away and should not be encouraged.	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21427	We should abandon television	against	people are entitled to leisure time	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A21431	We should adopt atheism	in favor of	Atheism should be the norm for a society who wants to live according to their own rules and ideals.	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A21459	We should subsidize vocational education	against	vocational education should not be subsidized as it would place extra strain on the education budget.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A21460	We should ban targeted killing	in favor of	targeting killing is essentially government endorsement of murder which is unethical.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22013	We should ban targeted killing	in favor of	we should ban targeted killing because innocent people can get aught in the crossfire.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22014	We should abandon television	in favor of	Too much television viewing causes people to become lazy and unable to think for themselves.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22015	We should ban targeted killing	against	targeted killings could allow governments to take out high-profile targets before they can cause mass destruction.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22043	We should ban targeted killing	in favor of	we should ban targeted killing as it falls outside of the law, people should be arrested and placed on trial rather than what amounts to assignation.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22148	We should adopt atheism	against	we should not adopt atheism because it is not a religion	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22162	We should adopt atheism	against	anyone is entitled to believe in whatever they want, god or no god	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22164	We should abandon television	in favor of	we should abandon television because people just want to sit around watching and becoming lazy	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22170	We should ban targeted killing	in favor of	killing is against the law so it should be banned.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22180	We should subsidize vocational education	in favor of	we should subsidize our vocational education so that the workforce is stronger, more educated in their specific field, and more jobs are filled which boosts the economy	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22200	We should adopt atheism	against	atheism will destroy the world by unleashing godless people running the government with no morals or ethics and should not be adopted.	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22234	We should adopt atheism	against	one of the most basic human rights is the freedom of religion, and asking anyone to give up that right to believe in whatever they choose is wrong.	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22236	We should abandon television	in favor of	we should abandon television because it causes screen addictions	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22241	We should subsidize vocational education	against	education of all types is already being paid for by the cities where the schools are located	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22259	We should abandon television	against	we should not abandon television because it helps us to experience what is happening in the world and also provides entertainment.	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22271	We should subsidize vocational education	in favor of	Vocational education is a lifeline for persons who cannot access a college education.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22303	We should adopt atheism	against	freedom to choose a religion is a human right	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22334	We should subsidize vocational education	against	schools need to use financial resources on higher priority courses of study.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22344	We should subsidize vocational education	in favor of	We should subsidize vocational education because there is a compelling state interest in a more skilled workforce.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22352	We should ban targeted killing	against	targeted killing shouldnt be banned if its used in the right context as in the case of terrorists who might be killing innocent people	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22366	We should abandon television	against	television isn't something that needs to be abused. we can watch it and still find time for exercising and a social life.	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22395	We should subsidize vocational education	in favor of	vocational education is essential to fill gaps in society for example where there is a lack of builders, plumbers and other tradesmen.	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22399	We should ban targeted killing	in favor of	targeting killing is barbaric and exists outside the bounds of government.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A22422	We should subsidize vocational education	in favor of	there is too much focus on academic qualifications leading to thousands gaining qualifications that do not get them anywhere. a focus needs to be placed on vocational education	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A22441	We should adopt atheism	against	we should not adopt atheism because people have a right to believe what ever they want	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A22454	We should abandon television	in favor of	there is a lot of violence and sex on television that is not appropriate for children	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22479	We should abandon television	in favor of	we should abandon television because it is a waste of time. people could get so much more done without it.	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A22483	We should adopt atheism	in favor of	we should adopt atheism because it gives the freedom from being bound by a religion and their rules	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23020	We should abandon television	against	we don't need to abandon television just because some of the shows on it are garbage. there is still a lot of content that provides comedic relief or education that is hard to get from other technology	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23022	We should ban targeted killing	against	targeted killing allows for elimination of a severe and dangerous threat to a country, with minimal collateral damage and should be continued	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23049	We should abandon television	against	television provides entertainment and news for all generations	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23059	We should subsidize vocational education	in favor of	more people would learn useful skills and be able to support themselves.	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23073	We should adopt atheism	in favor of	atheism would take away religious hatred and wars which have caused a huge amount of damage throughout history.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23089	We should abandon television	against	it can be very educational and full of facts	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23111	We should adopt atheism	in favor of	there is no actual proof that god exists.  it is all stories passed down no matter which religion.  atheism would stop the fighting over  which religion is superior.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23141	We should subsidize vocational education	in favor of	subsidising vocational education would encourage more people into useful trades where they can find employment at the end of their course.	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23143	We should ban targeted killing	against	targeted killing is a tool to prevent mass injuries by taking out one particular target	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23171	We should adopt atheism	against	the right to practice religion is a personal freedom that cannot be taken away as it is a source of comfort to many.	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23176	We should subsidize vocational education	against	Subsidizing vocational education will lead to it becoming as esoteric and non-productive as liberal arts education.	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23191	We should abandon television	against	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23207	We should adopt atheism	against	we shouldn't adopt atheism because it will lead to most hostile arguments against the religious trying to shove their belief down your throat	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23211	We should ban targeted killing	in favor of	we should ban targeted killing as it is too harsh on the persons involved, put them all in a specialist jail and make them earn forgiveness	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23219	We should adopt atheism	in favor of	there are a lot of religions that take advantage of people. atheism eliminates that from happening.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23225	We should ban targeted killing	against	we shouldn't ban targeted killing because it helps the government put down extremely dangerous criminals	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23241	We should subsidize vocational education	against	vocational education is positive but to be subsidize from the government is wrong as there is other causes which should be subsidized.	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23249	We should abandon television	against	if television was abandoned millions of people would be made unemployed.	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23269	We should abandon television	against	millions of people depend on the television industry, abandoning it could create an economic crisis in some countries	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23302	We should ban targeted killing	against	targeted killing will prevent further havoc by the perpetrator	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23321	We should subsidize vocational education	against	vocational education as an option in schools discourages students from pursuing higher education degrees form universities	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23344	We should subsidize vocational education	in favor of	by subsidising training it may lead to more employers taking on trainees.	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23355	We should abandon television	in favor of	we should abandon television because it contributes to the laziness and dumbing down of society.	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23361	We should subsidize vocational education	against	vocational education should not be subsidized people should fund themselves	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A23371	We should adopt atheism	against	people should have the freedom to believe in a way of their choice. atheism forces people to  believe in one way and this is not the principle of freedom  the usa was founded upon.	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23408	We should adopt atheism	against	people should be able to believe whatever they want and not be forced into atheism.	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A23423	We should abandon television	against	television is part of the entertainment of people and should not be prohibited	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A23452	We should ban targeted killing	against	evil has penetrated society, and there are times when there is no other way out to eradicate it than to resort to force, evil can not be overcome with discourses, it is necessary to fight fire with fire.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A23469	We should adopt atheism	against	we shouldn't adopt atheism because everyone needs something to believe in, and without no rules (10 commandments) or no promise of a better afterlife, society would collapse	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A24015	We should subsidize vocational education	in favor of	vocational education helps students who don't do well in traditional education	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24017	We should adopt atheism	against	religions produce color to the world and celebrate the diversity of people so it would be a duller world without it, so we should not adopt atheism.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A24048	We should ban targeted killing	against	targeted killing streamlines combat operations in order to only inflict the casualties necessary.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A24161	We should adopt atheism	in favor of	we should adopt atheism so as not to be tied to doing things by some religions	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A24170	We should subsidize vocational education	against	we should not subsidize vocational education because the responsibility should only fall on those who are wanting to go to school.	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24203	We should ban targeted killing	against	we need to do whatever it takes to keep our citizens safe, and that includes getting rid of individuals that lead and encourage  terrorist organizations.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
